id,seq,project,process,sub_process,bucket,activity,sub_activity,task,upt,ex_lock,volume,aid,cmnt,readme
1106,,Market Research,CIPO,Germany,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,FI RULE,,0,0,0,0,
1107,,Market Research,CIPO,Spain,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,FI RULE,,0,0,0,0,
1108,,Market Research,CIPO,Italy,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,FI RULE,,0,0,0,0,
1109,,Market Research,CIPO,UKProject,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,FI RULE,,0,0,0,0,
1110,,Market Research,CIPO,Norway,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,FI RULE,,0,0,0,0,
1111,,Market Research,CIPO,Russia,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,FI RULE,,0,0,0,0,
1112,,Market Research,CIPO,Portugal,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,FI RULE,,0,0,0,0,
1113,,Market Research,CIPO,Turkey,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,FI RULE,,0,0,0,0,
1114,,Market Research,CIPO,Poland,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,FI RULE,,0,0,0,0,
1115,,Market Research,CIPO,Germany,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NCPS - CPS FDS and Order,,0,0,0,0,
1116,,Market Research,CIPO,Italy,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NCPS - CPS FDS and Order,,0,0,0,0,
1176,,Market Research,CIPO,Spain,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1117,,Market Research,CIPO,UKProject,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NCPS - CPS FDS and Order,,0,0,0,0,
1118,,Market Research,CIPO,Germany,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NCPS - DATAMART,,0,0,0,0,
1119,,Market Research,CIPO,Italy,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NCPS - DATAMART,,0,0,0,0,
1120,,Market Research,CIPO,UKProject,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NCPS - DATAMART,,0,0,0,0,
1121,,Market Research,CIPO,Germany,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NCPS - EXTRACTION PARAMETER (ETL),,0,0,0,0,
1122,,Market Research,CIPO,Italy,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NCPS - EXTRACTION PARAMETER (ETL),,0,0,0,0,
1123,,Market Research,CIPO,UKProject,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NCPS - EXTRACTION PARAMETER (ETL),,0,0,0,0,
1124,,Market Research,CIPO,Netherlands,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NITRO CHECK,,0,0,0,0,
1125,,Market Research,CIPO,Belgium,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NITRO CHECK,,0,0,0,0,
1126,,Market Research,CIPO,Austria,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NITRO CHECK,,0,0,0,0,
1127,,Market Research,CIPO,Germany,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NITRO CHECK,,0,0,0,0,
1128,,Market Research,CIPO,Spain,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NITRO CHECK,,0,0,0,0,
1129,,Market Research,CIPO,France,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NITRO CHECK,,0,0,0,0,
1130,,Market Research,CIPO,Italy,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NITRO CHECK,,0,0,0,0,
1131,,Market Research,CIPO,UKProject,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NITRO CHECK,,0,0,0,0,
1132,,Market Research,CIPO,Norway,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NITRO CHECK,,0,0,0,0,
1133,,Market Research,CIPO,Russia,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NITRO CHECK,,0,0,0,0,
1134,,Market Research,CIPO,Portugal,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NITRO CHECK,,0,0,0,0,
1135,,Market Research,CIPO,Turkey,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NITRO CHECK,,0,0,0,0,
1136,,Market Research,CIPO,Netherlands,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NRSP,,0,0,0,0,
1137,,Market Research,CIPO,Belgium,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NRSP,,0,0,0,0,
1138,,Market Research,CIPO,Austria,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NRSP,,0,0,0,0,
1139,,Market Research,CIPO,Germany,DIRECT,NEW SETUP,NEW SETUP - PARTIAL,NRSP,,0,0,0,0,
1140,,Market Research,CIPO,Spain,DIRECT,NEW SETUP,NEW SETUP-FULL,FI RULE,,0,0,0,0,
1141,,Market Research,CIPO,Italy,DIRECT,NEW SETUP,NEW SETUP-FULL,FI RULE,,0,0,0,0,
1142,,Market Research,CIPO,UKProject,DIRECT,NEW SETUP,NEW SETUP-FULL,FI RULE,,0,0,0,0,
1143,,Market Research,CIPO,Norway,DIRECT,NEW SETUP,NEW SETUP-FULL,FI RULE,,0,0,0,0,
1144,,Market Research,CIPO,Russia,DIRECT,NEW SETUP,NEW SETUP-FULL,FI RULE,,0,0,0,0,
1145,,Market Research,CIPO,Portugal,DIRECT,NEW SETUP,NEW SETUP-FULL,FI RULE,,0,0,0,0,
1146,,Market Research,CIPO,Turkey,DIRECT,NEW SETUP,NEW SETUP-FULL,FI RULE,,0,0,0,0,
1147,,Market Research,CIPO,Poland,DIRECT,NEW SETUP,NEW SETUP-FULL,FI RULE,,0,0,0,0,
1148,,Market Research,CIPO,Switzerland,DIRECT,NEW SETUP,NEW SETUP-FULL,FULL DATABASE SETUP,,0,0,0,0,
1149,,Market Research,CIPO,UKProject,DIRECT,NEW SETUP,NEW SETUP-FULL,MASKING ALIGNMENT-BOOKING,,0,0,0,0,
1150,,Market Research,CIPO,Germany,DIRECT,NEW SETUP,NEW SETUP-FULL,NCPS - CPS FDS and Order,,0,0,0,0,
1151,,Market Research,CIPO,Italy,DIRECT,NEW SETUP,NEW SETUP-FULL,NCPS - CPS FDS and Order,,0,0,0,0,
1152,,Market Research,CIPO,UKProject,DIRECT,NEW SETUP,NEW SETUP-FULL,NCPS - CPS FDS and Order,,0,0,0,0,
1153,,Market Research,CIPO,Germany,DIRECT,NEW SETUP,NEW SETUP-FULL,NCPS - Datamart,,0,0,0,0,
1154,,Market Research,CIPO,Italy,DIRECT,NEW SETUP,NEW SETUP-FULL,NCPS - Datamart,,0,0,0,0,
1155,,Market Research,CIPO,UKProject,DIRECT,NEW SETUP,NEW SETUP-FULL,NCPS - Datamart,,0,0,0,0,
1156,,Market Research,CIPO,Germany,DIRECT,NEW SETUP,NEW SETUP-FULL,NCPS - EXTRACTION PARAMETER (ETL),,0,0,0,0,
1157,,Market Research,CIPO,Italy,DIRECT,NEW SETUP,NEW SETUP-FULL,NCPS - EXTRACTION PARAMETER (ETL),,0,0,0,0,
1158,,Market Research,CIPO,UKProject,DIRECT,NEW SETUP,NEW SETUP-FULL,NCPS - EXTRACTION PARAMETER (ETL),,0,0,0,0,
1159,,Market Research,CIPO,Netherlands,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1160,,Market Research,CIPO,Belgium,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1161,,Market Research,CIPO,Austria,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1162,,Market Research,CIPO,Germany,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1163,,Market Research,CIPO,Spain,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1164,,Market Research,CIPO,France,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1165,,Market Research,CIPO,Italy,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1166,,Market Research,CIPO,UKProject,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1167,,Market Research,CIPO,Norway,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1168,,Market Research,CIPO,Russia,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1169,,Market Research,CIPO,Portugal,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1170,,Market Research,CIPO,Turkey,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1171,,Market Research,CIPO,Poland,DIRECT,NEW SETUP,NEW SETUP-FULL,NITRO CHECK,,0,0,0,0,
1172,,Market Research,CIPO,Netherlands,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1173,,Market Research,CIPO,Belgium,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1174,,Market Research,CIPO,Austria,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1175,,Market Research,CIPO,Germany,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1177,,Market Research,CIPO,France,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1178,,Market Research,CIPO,Italy,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1179,,Market Research,CIPO,UKProject,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1180,,Market Research,CIPO,Norway,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1181,,Market Research,CIPO,Russia,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1182,,Market Research,CIPO,Portugal,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1183,,Market Research,CIPO,Turkey,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1184,,Market Research,CIPO,Poland,DIRECT,NEW SETUP,NEW SETUP-FULL,NRSP,,0,0,0,0,
1185,,Market Research,CIPO,SwitzerlandMigration,DIRECT,NEW SETUP,NRSP INSTRUCTION SETUP,NRSP INSTRUCTION SETUP,,0,0,0,0,
1186,,Market Research,CIPO,SwitzerlandMigration,DIRECT,NEW SETUP,QLS HANDLING/REPORTING,QLS HANDLING/REPORTING,,0,0,0,0,
1187,,Market Research,CIPO,SwitzerlandMigration,DIRECT,NEW SETUP,REWORK - ECLIPSE INSTRUCTIONS,REWORK - ECLIPSE INSTRUCTIONS,,0,0,0,0,
1188,,Market Research,CIPO,SwitzerlandMigration,DIRECT,NEW SETUP,REWORK - NRSP,REWORK - NRSP,,0,0,0,0,
1189,,Market Research,CIPO,SwitzerlandMigration,DIRECT,NEW SETUP,SPECIAL ONSHORE REQUEST\TESTING\INVESTIGATION,SPECIAL ONSHORE REQUEST\TESTING\INVESTIGATION,,0,0,0,0,
1190,,Market Research,CIPO,SwitzerlandMigration,DIRECT,NEW SETUP,VALIDATION FEEDBACK/SUPPORT TO TEAM MEMBERS,VALIDATION FEEDBACK/SUPPORT TO TEAM MEMBERS,,0,0,0,0,
1191,,Market Research,CIPO,SwitzerlandMigration,DIRECT,NEW SETUP,X-CHECK (CHANGE REQUEST),X-CHECK (CHANGE REQUEST),,0,0,0,0,
1192,,Market Research,CIPO,SwitzerlandMigration,DIRECT,NEW SETUP,X-CHECK (ECLIPSE SETUP),X-CHECK (ECLIPSE SETUP),,0,0,0,0,
1193,,Market Research,CIPO,SwitzerlandMigration,DIRECT,NEW SETUP,X-CHECK (NRSP),X-CHECK (NRSP),,0,0,0,0,
1194,,Market Research,CIPO,Germany,DIRECT,CHANGE REQUEST,CHANGE REQUEST - TRAFFIC CONTROLLING,CHANGE REQUEST - TRAFFIC CONTROLLING,,0,0,0,0,
1195,,Market Research,CIPO,Switzerland,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,CLDB WORKORDER,,0,0,0,0,
1196,,Market Research,CIPO,Netherlands,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1197,,Market Research,CIPO,Belgium,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1198,,Market Research,CIPO,Austria,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1199,,Market Research,CIPO,Germany,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1200,,Market Research,CIPO,Spain,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1201,,Market Research,CIPO,France,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1202,,Market Research,CIPO,Italy,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1203,,Market Research,CIPO,UKProject,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1204,,Market Research,CIPO,Norway,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1205,,Market Research,CIPO,Russia,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1206,,Market Research,CIPO,Portugal,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1207,,Market Research,CIPO,Turkey,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1208,,Market Research,CIPO,Poland,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,COF PREANALYSIS,,0,0,0,0,
1209,,Market Research,CIPO,Italy,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,DOUBLE CHECK - POST PRODUCTION,,0,0,0,0,
1210,,Market Research,CIPO,Italy,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,DOUBLE CHECK - PRE PRODUCTION,,0,0,0,0,
1211,,Market Research,CIPO,Switzerland,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,INFCOPY/ONETOX WORKORDER,,0,0,0,0,
1212,,Market Research,CIPO,Switzerland,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,MC WORKORDER,,0,0,0,0,
1213,,Market Research,CIPO,Switzerland,DIRECT,CHANGE REQUEST,CHANGE REQUEST-COF,OTHER WORKORDERS,,0,0,0,0,
1214,,Market Research,CIPO,Germany,DIRECT,CHANGE REQUEST,CHANGE REQUEST-Delivery,Delivery Amend,,0,0,0,0,
1215,,Market Research,CIPO,UKProject,DIRECT,CHANGE REQUEST,CHANGE REQUEST-Delivery,Delivery Amend,,0,0,0,0,
1216,,Market Research,CIPO,Germany,DIRECT,CHANGE REQUEST,CHANGE REQUEST-DM,MULTIPLE ENTITIES,,0,0,0,0,
1217,,Market Research,CIPO,Spain,DIRECT,CHANGE REQUEST,CHANGE REQUEST-DM,MULTIPLE ENTITIES,,0,0,0,0,
1218,,Market Research,CIPO,Italy,DIRECT,CHANGE REQUEST,CHANGE REQUEST-DM,MULTIPLE ENTITIES,,0,0,0,0,
1219,,Market Research,CIPO,Norway,DIRECT,CHANGE REQUEST,CHANGE REQUEST-DM,MULTIPLE ENTITIES,,0,0,0,0,
1220,,Market Research,CIPO,Portugal,DIRECT,CHANGE REQUEST,CHANGE REQUEST-DM,MULTIPLE ENTITIES,,0,0,0,0,
1221,,Market Research,CIPO,UKProject,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,ECLIPSE - IDB/GT1 CHANGE REQUESTS,,0,0,0,0,
1222,,Market Research,CIPO,Turkey,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,ECLIPSE - IDB/GT1 CHANGE REQUESTS,,0,0,0,0,
1223,,Market Research,CIPO,UKProject,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,ECLIPSE - OTHER REQUESTS,,0,0,0,0,
1224,,Market Research,CIPO,Netherlands,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1225,,Market Research,CIPO,Belgium,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1226,,Market Research,CIPO,Austria,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1227,,Market Research,CIPO,Germany,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1228,,Market Research,CIPO,Spain,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1229,,Market Research,CIPO,France,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1230,,Market Research,CIPO,Italy,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1231,,Market Research,CIPO,UKProject,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1232,,Market Research,CIPO,Norway,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1233,,Market Research,CIPO,Russia,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1234,,Market Research,CIPO,Portugal,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1235,,Market Research,CIPO,Turkey,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1236,,Market Research,CIPO,Poland,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CHAR,,0,0,0,0,
1237,,Market Research,CIPO,Netherlands,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1238,,Market Research,CIPO,Belgium,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1239,,Market Research,CIPO,Austria,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1240,,Market Research,CIPO,Germany,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1241,,Market Research,CIPO,Spain,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1242,,Market Research,CIPO,France,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1243,,Market Research,CIPO,Italy,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1244,,Market Research,CIPO,UKProject,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1245,,Market Research,CIPO,Norway,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1246,,Market Research,CIPO,Russia,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1247,,Market Research,CIPO,Portugal,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1248,,Market Research,CIPO,Turkey,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1249,,Market Research,CIPO,Poland,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MAP CONVERSION,,0,0,0,0,
1250,,Market Research,CIPO,Netherlands,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1251,,Market Research,CIPO,Belgium,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1252,,Market Research,CIPO,Austria,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1253,,Market Research,CIPO,Germany,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1254,,Market Research,CIPO,Spain,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1255,,Market Research,CIPO,France,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1256,,Market Research,CIPO,Italy,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1257,,Market Research,CIPO,UKProject,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1258,,Market Research,CIPO,Norway,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1259,,Market Research,CIPO,Russia,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1260,,Market Research,CIPO,Portugal,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1261,,Market Research,CIPO,Turkey,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1262,,Market Research,CIPO,Poland,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,MULTIPLE ENTITIES,,0,0,0,0,
1263,,Market Research,CIPO,France,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,NP ISSUETRAK,,0,0,0,0,
1264,,Market Research,CIPO,Netherlands,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1265,,Market Research,CIPO,Belgium,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1266,,Market Research,CIPO,Austria,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1267,,Market Research,CIPO,Germany,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1268,,Market Research,CIPO,Spain,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1269,,Market Research,CIPO,France,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1270,,Market Research,CIPO,Italy,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1271,,Market Research,CIPO,UKProject,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1272,,Market Research,CIPO,Norway,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1273,,Market Research,CIPO,Russia,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1274,,Market Research,CIPO,Portugal,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1275,,Market Research,CIPO,Turkey,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1276,,Market Research,CIPO,Poland,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT HIERARCHY,,0,0,0,0,
1277,,Market Research,CIPO,Netherlands,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1278,,Market Research,CIPO,Belgium,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1279,,Market Research,CIPO,Austria,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1280,,Market Research,CIPO,Germany,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1281,,Market Research,CIPO,Spain,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1282,,Market Research,CIPO,France,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1283,,Market Research,CIPO,Italy,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1284,,Market Research,CIPO,UKProject,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1285,,Market Research,CIPO,Norway,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1286,,Market Research,CIPO,Russia,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1287,,Market Research,CIPO,Portugal,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1288,,Market Research,CIPO,Turkey,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1289,,Market Research,CIPO,Poland,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT OUTPUT SET,,0,0,0,0,
1290,,Market Research,CIPO,Netherlands,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT SEGMENT,,0,0,0,0,
1291,,Market Research,CIPO,Belgium,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT SEGMENT,,0,0,0,0,
1292,,Market Research,CIPO,Austria,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT SEGMENT,,0,0,0,0,
1293,,Market Research,CIPO,Germany,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT SEGMENT,,0,0,0,0,
1294,,Market Research,CIPO,Spain,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT SEGMENT,,0,0,0,0,
1295,,Market Research,CIPO,France,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT SEGMENT,,0,0,0,0,
1296,,Market Research,CIPO,Italy,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT SEGMENT,,0,0,0,0,
1297,,Market Research,CIPO,UKProject,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT SEGMENT,,0,0,0,0,
1298,,Market Research,CIPO,Norway,DIRECT,CHANGE REQUEST,CHANGE REQUEST-ECLIPSE,PRODUCT SEGMENT,,0,0,0,0,
